mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
14.897068452835082,0.061413268449996734,0.6358756065368653,0.08398652181046959,1000,5,2,,30.0,balanced,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 30, 'class_weight': 'balanced'}",0.7814569536423841,0.7801418439716312,0.7631578947368421,0.7692307692307693,0.75177304964539,0.7691521022454033,0.011046736826187908,8,0.988835725677831,0.9936102236421726,0.9920255183413078,0.9935897435897436,0.9951845906902087,0.9926491603882527,0.002152577982160256
6.853477954864502,3.846499783366621,4.840967845916748,1.9962224445141548,600,5,1,,20.0,,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 20, 'class_weight': None}",0.7922077922077922,0.8345323741007195,0.7702702702702703,0.7972027972027972,0.7945205479452054,0.7977467563453569,0.020734142840181664,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11.878949880599976,0.7539483635592749,2.585881757736206,0.32748003196170467,1000,10,5,sqrt,30.0,balanced,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 30, 'class_weight': 'balanced'}",0.37532133676092544,0.37823834196891193,0.3422982885085575,0.35789473684210527,0.3685636856368564,0.3644632779434713,0.013106453847554874,26,0.4252400548696845,0.428079834824501,0.428079834824501,0.45354791514264814,0.43145441892832287,0.43328041171793147,0.010323228981619283
2.5758551597595214,1.159269488324322,0.5931542873382568,0.5696044180407539,300,10,5,sqrt,10.0,balanced,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': 'balanced'}",0.2620689655172414,0.26101694915254237,0.25396825396825395,0.2538593481989708,0.2629757785467128,0.2587778590767443,0.004019738409422976,29,0.2726473175021988,0.26868250539956806,0.2791741472172352,0.2725274725274725,0.27927927927927926,0.2744621443851508,0.004143634585564879
2.35504732131958,0.7500729769839605,0.950734281539917,0.5461039341549472,300,2,5,,,,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.757396449704142,0.8311688311688312,0.7730061349693251,0.7898089171974523,0.8343558282208589,0.797147232252122,0.03085033862326304,3,0.9281437125748503,0.9283582089552239,0.9255952380952381,0.9253731343283582,0.9281437125748503,0.9271228013057042,0.0013420533218181164
3.153511905670166,0.5521199418853878,0.4808657169342041,0.20659627885365958,600,10,2,log2,10.0,balanced,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'class_weight': 'balanced'}",0.2558922558922559,0.2570951585976628,0.2571912013536379,0.25252525252525254,0.26101694915254237,0.2567441635042703,0.0027241400117731544,30,0.2670111972437554,0.2630021141649049,0.2659256092347157,0.26439232409381663,0.2658662092624357,0.2652394907999257,0.0013947059830511943
3.2100603103637697,0.3920189064230099,0.38460335731506345,0.137734789475935,600,2,5,sqrt,20.0,,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': None}",0.6270270270270271,0.6590909090909091,0.6237623762376238,0.5174129353233831,0.5806451612903226,0.601587681793853,0.048927447547471324,10,0.7115628970775095,0.7003792667509482,0.712082262210797,0.7142857142857143,0.6946847960444994,0.7065989872738937,0.007673660831187196
5.063924789428711,0.36996271684259086,0.6266903877258301,0.3761462887852555,1000,5,5,log2,10.0,,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 10, 'class_weight': None}",0.5806451612903226,0.6153846153846154,0.5980392156862745,0.5,0.5405405405405406,0.5669219065803507,0.041664773718216606,19,0.6522292993630573,0.6492829204693612,0.6605504587155964,0.6701986754966888,0.6454891994917408,0.6555501107072889,0.008844335210098333
2.226433038711548,0.45639877769913156,0.8254494667053223,0.29942442173483674,300,10,2,,20.0,,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 20, 'class_weight': None}",0.775,0.8435374149659864,0.7692307692307693,0.7837837837837838,0.810126582278481,0.796335710051804,0.027443142301647405,4,0.9642301710730948,0.9810725552050473,0.9764521193092621,0.9717868338557993,0.9717868338557993,0.9730657026598006,0.005602055598803795
3.6387147903442383,0.30490296878198675,0.5435884952545166,0.19614600352283124,600,10,1,log2,30.0,,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'class_weight': None}",0.6242038216560509,0.5633802816901409,0.625,0.5189873417721519,0.5314685314685315,0.572607995317375,0.04485494871562869,17,0.9597523219814241,0.9598765432098766,0.9598765432098766,0.9465648854961832,0.9494640122511485,0.9551068612297018,0.005863226620327424
10.501072549819947,1.7848988300513895,1.993112277984619,2.302787334370858,1000,2,2,log2,30.0,balanced,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 30, 'class_weight': 'balanced'}",0.44816053511705684,0.49645390070921985,0.42592592592592593,0.40514469453376206,0.3737704918032787,0.4298911096178486,0.041332816383736225,24,0.5904761904761905,0.5918173168411037,0.5701191567369386,0.5672461116193962,0.5481874447391689,0.5735692440825596,0.01621701477156324
11.135267114639282,0.4072501854275525,0.65231294631958,0.09667129120011857,1000,2,2,log2,30.0,,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 30, 'class_weight': None}",0.5975609756097561,0.5789473684210527,0.6363636363636364,0.5202312138728323,0.5569620253164557,0.5780130439167466,0.03890930865998656,15,0.8683473389355743,0.8748241912798875,0.8760563380281691,0.8647140864714087,0.8720112517580872,0.8711906412946252,0.0041852412693673124
1.0947720527648925,0.10649309586114342,1.1683983325958252,1.7305924212489745,300,10,1,sqrt,30.0,,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'class_weight': None}",0.6415094339622641,0.6142857142857143,0.6538461538461539,0.5222929936305732,0.5774647887323944,0.6018798168914199,0.04765515513056632,9,0.9825673534072901,0.9764521193092621,0.9779874213836478,0.9657320872274143,0.9642301710730948,0.9733938304801418,0.007173321326207066
7.397826337814331,1.9011768574335033,0.298203182220459,0.07736798160314398,300,2,1,sqrt,10.0,,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': None}",0.5714285714285714,0.6064516129032258,0.6304347826086957,0.5444444444444444,0.5838509316770186,0.5873220686123911,0.029420361219896815,14,0.7741935483870968,0.7725321888412017,0.764456981664316,0.7879656160458453,0.7749287749287749,0.7748154219734469,0.007560920829708948
4.5756817817687985,0.35453375007653976,1.1694391250610352,0.25326533154128483,600,5,1,,10.0,balanced,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 10, 'class_weight': 'balanced'}",0.5701754385964912,0.6066350710900474,0.5508474576271186,0.5493562231759657,0.5398230088495575,0.5633674398678361,0.023773267081911808,20,0.6783369803063457,0.6850220264317181,0.6709816612729234,0.6981981981981982,0.6623931623931624,0.6789864057204695,0.012209464351359708
4.068166971206665,1.4134723494790642,1.3242428302764893,0.5830558444333751,600,5,1,sqrt,30.0,,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'class_weight': None}",0.6382978723404256,0.5645161290322581,0.6619718309859155,0.5522388059701493,0.5864661654135338,0.6006981607484565,0.04249282092783018,11,0.998389694041868,0.9983948635634029,0.9983948635634029,0.9967845659163987,0.9967845659163987,0.9977497106002943,0.0007880395953006123
7.092020702362061,0.5059365920255978,0.9929425239562988,0.3899448857577674,1000,2,2,log2,,balanced,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced'}",0.5555555555555556,0.6224489795918368,0.5663716814159292,0.5205479452054794,0.5294117647058824,0.5588671852949366,0.035905194283517294,21,0.7598039215686274,0.7603911980440098,0.7613219094247246,0.7673267326732673,0.757020757020757,0.7611729037462773,0.0033946225590718764
4.385668802261352,0.6331780535257174,0.8001105308532714,0.23987444750637507,600,5,1,log2,30.0,balanced,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'class_weight': 'balanced'}",0.5,0.5177664974619289,0.5213675213675214,0.46153846153846156,0.41409691629955947,0.4829538793334943,0.04044254686006838,23,0.8288770053475936,0.8462585034013606,0.7984595635430038,0.8010335917312662,0.7442977190876351,0.8037852766221718,0.034664893868096076
2.93078498840332,0.3063869340456204,0.8499836444854736,0.18795805407290278,300,10,2,,,,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7770700636942676,0.8356164383561644,0.7643312101910829,0.7837837837837838,0.810126582278481,0.794185615660756,0.02554624527161595,7,0.9612403100775194,0.9826224328593997,0.9749216300940439,0.96875,0.9657320872274143,0.9706532920516755,0.007455522094677829
3.424382209777832,0.5881210046709521,1.4366118907928467,0.47981464650785227,600,2,2,sqrt,,,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': None}",0.6219512195121951,0.589041095890411,0.6666666666666666,0.5357142857142857,0.5771812080536913,0.59811089516745,0.04400432888608068,12,0.9226190476190477,0.9283582089552239,0.9325337331334332,0.9090909090909091,0.9144542772861357,0.9214112352169499,0.008644291923856219
5.476368951797485,1.7830930442151642,2.7750222206115724,1.6917786310129066,600,10,2,sqrt,,balanced,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.5961538461538461,0.6096256684491979,0.5806451612903226,0.5116279069767442,0.5572139303482587,0.5710533026436739,0.03444640566544134,18,0.7692307692307693,0.7707558859975217,0.7594627594627594,0.7701863354037267,0.7635467980295566,0.7666365096248667,0.004411569262591091
4.49953031539917,2.3815472693578825,2.05297908782959,1.8075613161701107,300,2,2,,,,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7922077922077922,0.8405797101449275,0.76,0.8085106382978723,0.8322147651006712,0.8067025811502526,0.02895869631759446,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.627165031433106,1.7580310808353123,1.0601042270660401,0.7665039597610327,1000,10,2,sqrt,,balanced,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.5980392156862745,0.6096256684491979,0.5943396226415094,0.5164319248826291,0.5544554455445545,0.5745783754408331,0.03451136822350205,16,0.7711442786069652,0.7736318407960199,0.7650676506765067,0.7701863354037267,0.7626076260762608,0.7685275463118958,0.004066178174649054
2.4230319023132325,0.5712166246268202,1.2899343490600585,0.1323435563760073,300,2,1,,,,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7894736842105263,0.8142857142857143,0.7671232876712328,0.8142857142857143,0.7887323943661971,0.794780158963877,0.017835750825021594,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.9067835330963137,0.09314173243182995,0.5852137088775635,0.07307437460903775,600,2,5,log2,20.0,balanced,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 20, 'class_weight': 'balanced'}",0.29457364341085274,0.2962962962962963,0.2784313725490196,0.2722117202268431,0.30103092783505153,0.2885087920636127,0.011147918755018468,28,0.31015507753876936,0.3041564792176039,0.313824419778002,0.3118712273641851,0.325801366263794,0.31316171403247084,0.007099288138273094
2.919934844970703,0.6265956849421022,1.1082798957824707,0.3597099438373731,600,5,5,sqrt,,balanced,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.38461538461538464,0.41714285714285715,0.3670212765957447,0.40978593272171254,0.39274924471299094,0.394262939157738,0.017899322528264712,25,0.47076689445709946,0.47014361300075586,0.47772657450076805,0.512396694214876,0.4878048780487805,0.483767730844456,0.01566556736906109
1.1052608966827393,0.10118368783494999,0.3934035778045654,0.25784624162544384,300,10,2,sqrt,20.0,,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': None}",0.5964912280701754,0.6289308176100629,0.6486486486486487,0.532608695652174,0.5508982035928144,0.591515518714775,0.04429139171915753,13,0.8271092669432918,0.8165517241379311,0.8233657858136301,0.8243430152143845,0.8143053645116919,0.8211350313241859,0.004870522990353283
4.784326839447021,0.7887972820331841,1.0518829822540283,0.746796234287448,600,2,1,,30.0,,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 30, 'class_weight': None}",0.7866666666666666,0.8115942028985508,0.7671232876712328,0.8201438848920863,0.7887323943661971,0.7948520872989467,0.01893838188206826,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.9218488216400145,0.26506517039763156,1.5716246128082276,0.4333187774843872,300,5,5,sqrt,20.0,balanced,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': 'balanced'}",0.31185031185031187,0.3171247357293869,0.2976939203354298,0.2874743326488706,0.3169642857142857,0.306221517255657,0.011748594943610954,27,0.3386127799016931,0.3331547937868238,0.3391494002181025,0.3399122807017544,0.34831460674157305,0.3398287722699894,0.0048682344429103
2.741608905792236,1.19569987361517,0.16978216171264648,0.0531198368024604,600,5,1,log2,,,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'class_weight': None}",0.5864661654135338,0.47368421052631576,0.5413533834586466,0.4881889763779528,0.4838709677419355,0.5147127407036769,0.04288669520011029,22,1.0,0.9983948635634029,1.0,0.998389694041868,0.998389694041868,0.9990348503294278,0.0007880436668934384
